from,to,weight,pval,padj,direction,padj_sig,Group,Cohort
pepper,mayo_endo_score,0.24970627171544085,0.1038961038961039,0.23937662337662338,pos,NS,CD,IBD_seed
pig,mayo_endo_score,0.26206765200684046,0.055944055944055944,0.18103245069537205,pos,NS,CD,IBD_seed
quinoa,mayo_endo_score,0.3572425843302145,0.003996003996003996,0.11188811188811189,pos,NS,CD,IBD_seed
rice,mayo_endo_score,0.41615547803587893,0.005994005994005994,0.11188811188811189,pos,NS,CD,IBD_seed
silversides,mayo_endo_score,0.24212815587567046,0.014985014985014986,0.15344655344655345,pos,NS,CD,IBD_seed
smelt,mayo_endo_score,0.329626579290795,0.005994005994005994,0.11188811188811189,pos,NS,CD,IBD_seed
soda,mayo_endo_score,0.13959705459082186,0.04595404595404595,0.17646353646353646,pos,NS,CD,IBD_seed
squid,mayo_endo_score,0.4054696813008557,0.002997002997002997,0.11188811188811189,pos,NS,CD,IBD_seed
strawberry,mayo_endo_score,0.2873183676051138,0.01098901098901099,0.14385614385614387,pos,NS,CD,IBD_seed
tea,mayo_endo_score,0.1016642291393157,0.21878121878121878,0.33515420749463304,pos,NS,CD,IBD_seed
tomato,mayo_endo_score,0.13689693432018837,0.2137862137862138,0.33281313281313285,pos,NS,CD,IBD_seed
trout,mayo_endo_score,0.38540816899726893,0.013986013986013986,0.15344655344655345,pos,NS,CD,IBD_seed
wheat,mayo_endo_score,0.3560610965135804,0.026973026973026972,0.16036422593799643,pos,NS,CD,IBD_seed
worm,mayo_endo_score,0.26399948871136975,0.02097902097902098,0.16036422593799643,pos,NS,CD,IBD_seed
yogurt_cow,mayo_endo_score,0.15225362456993047,0.1928071928071928,0.3228399507469275,pos,NS,CD,IBD_seed
apple,simple_endoscopic_score_crohns_disease,-0.03369230751580838,0.4045954045954046,0.45164138187394004,neg,NS,CD,IBD_seed
apple_cider,simple_endoscopic_score_crohns_disease,-0.07645208731996418,0.2097902097902098,0.3299309386265908,neg,NS,CD,IBD_seed
avocado,simple_endoscopic_score_crohns_disease,-0.023389877045594573,0.2517482517482518,0.36433917840953023,neg,NS,CD,IBD_seed
bean,simple_endoscopic_score_crohns_disease,0.05636674234944476,0.33766233766233766,0.40980867871624177,pos,NS,CD,IBD_seed
beef,simple_endoscopic_score_crohns_disease,0.069213299253363475,0.3106893106893107,0.3954459637279021,pos,NS,CD,IBD_seed
blueberry,simple_endoscopic_score_crohns_disease,-0.0202605220175694,0.4305694305694306,0.46270147762685077,neg,NS,CD,IBD_seed
butterfish,simple_endoscopic_score_crohns_disease,0.08629650943991207,0.2077922077922078,0.32881404309975737,pos,NS,CD,IBD_seed
carrot,simple_endoscopic_score_crohns_disease,0.016480415322038894,0.4205794205794206,0.4599037326310053,pos,NS,CD,IBD_seed
cheddar cheese,simple_endoscopic_score_crohns_disease,0.045771173804700215,0.26973026973026976,0.38079567491332206,pos,NS,CD,IBD_seed
chicken,simple_endoscopic_score_crohns_disease,0.0820347574269516,0.24875124875124874,0.36181999818363453,pos,NS,CD,IBD_seed
coffee,simple_endoscopic_score_crohns_disease,0.040318110663103854,0.2937062937062937,0.3862438930932081,pos,NS,CD,IBD_seed
corn,simple_endoscopic_score_crohns_disease,0.042186363183270514,0.34565434565434566,0.4154517681488636,pos,NS,CD,IBD_seed
corn husk,simple_endoscopic_score_crohns_disease,-0.045711181993122824,0.15984015984015984,0.29508952585875664,neg,NS,CD,IBD_seed
cucumber,simple_endoscopic_score_crohns_disease,0.006844315494403674,0.44755244755244755,0.4704200908580471,pos,NS,CD,IBD_seed
egg_chicken,simple_endoscopic_score_crohns_disease,0.0660398755923016,0.2907092907092907,0.38582615541140886,pos,NS,CD,IBD_seed
grain_fermented,simple_endoscopic_score_crohns_disease,-0.06799650780127346,0.26573426573426573,0.3770023080367908,neg,NS,CD,IBD_seed
grape,simple_endoscopic_score_crohns_disease,0.005135124208602085,0.46653346653346656,0.47884271205825973,pos,NS,CD,IBD_seed
grape_fermented,simple_endoscopic_score_crohns_disease,-0.04837411343651447,0.34765234765234765,0.4154517681488636,neg,NS,CD,IBD_seed
grapefruit,simple_endoscopic_score_crohns_disease,0.020433834944050613,0.25774225774225773,0.3711488511488511,pos,NS,CD,IBD_seed
herring,simple_endoscopic_score_crohns_disease,0.11995699651926664,0.1838161838161838,0.3114062408180055,pos,NS,CD,IBD_seed
honey,simple_endoscopic_score_crohns_disease,-3.0271762330624785e-4,0.5004995004995005,0.5004995004995005,neg,NS,CD,IBD_seed
lemon,simple_endoscopic_score_crohns_disease,0.07026772536284523,0.24875124875124874,0.36181999818363453,pos,NS,CD,IBD_seed
lentil,simple_endoscopic_score_crohns_disease,0.04862345268804668,0.27372627372627373,0.38179829649023966,pos,NS,CD,IBD_seed
lettuce,simple_endoscopic_score_crohns_disease,-0.009723370702255658,0.4855144855144855,0.49235271770483036,neg,NS,CD,IBD_seed
mackerel,simple_endoscopic_score_crohns_disease,0.08074287038977679,0.2787212787212787,0.38179829649023966,pos,NS,CD,IBD_seed
mandarin,simple_endoscopic_score_crohns_disease,0.03370650282365195,0.27172827172827174,0.3817450841841086,pos,NS,CD,IBD_seed
milk,simple_endoscopic_score_crohns_disease,0.01057759715048006,0.42657342657342656,0.46270147762685077,pos,NS,CD,IBD_seed
milk_cow,simple_endoscopic_score_crohns_disease,0.04436037775360655,0.3386613386613387,0.40980867871624177,pos,NS,CD,IBD_seed
mouse,simple_endoscopic_score_crohns_disease,0.0475426608080456,0.34765234765234765,0.4154517681488636,pos,NS,CD,IBD_seed
oat,simple_endoscopic_score_crohns_disease,0.1178112909046989,0.1888111888111888,0.31799779168200215,pos,NS,CD,IBD_seed
onion,simple_endoscopic_score_crohns_disease,0.01645112307007992,0.42157842157842157,0.4599037326310053,pos,NS,CD,IBD_seed
orange,simple_endoscopic_score_crohns_disease,0.032578437417458014,0.36163836163836166,0.42510958429325785,pos,NS,CD,IBD_seed
pear,simple_endoscopic_score_crohns_disease,-0.01126016464566668,0.35764235764235763,0.42387242387242385,neg,NS,CD,IBD_seed
pepper,simple_endoscopic_score_crohns_disease,0.0345604817215903,0.3946053946053946,0.44220371068620096,pos,NS,CD,IBD_seed
pig,simple_endoscopic_score_crohns_disease,0.044152154984390214,0.32667332667332666,0.4020594789825559,pos,NS,CD,IBD_seed
quinoa,simple_endoscopic_score_crohns_disease,0.08544571359086427,0.23276723276723277,0.3509788640678693,pos,NS,CD,IBD_seed
rice,simple_endoscopic_score_crohns_disease,0.09637403800953946,0.24175824175824176,0.35705832628909556,pos,NS,CD,IBD_seed
silversides,simple_endoscopic_score_crohns_disease,0.05995897146787087,0.23176823176823177,0.3509788640678693,pos,NS,CD,IBD_seed
smelt,simple_endoscopic_score_crohns_disease,0.08279931535507062,0.2177822177822178,0.33515420749463304,pos,NS,CD,IBD_seed
soda,simple_endoscopic_score_crohns_disease,0.03407660060747472,0.30569430569430567,0.39303553589267876,pos,NS,CD,IBD_seed
squid,simple_endoscopic_score_crohns_disease,0.10162972901310333,0.2077922077922078,0.32881404309975737,pos,NS,CD,IBD_seed
strawberry,simple_endoscopic_score_crohns_disease,0.06588109928941871,0.2777222777222777,0.38179829649023966,pos,NS,CD,IBD_seed
tea,simple_endoscopic_score_crohns_disease,0.01418230646908638,0.4095904095904096,0.4530641772021082,pos,NS,CD,IBD_seed
tomato,simple_endoscopic_score_crohns_disease,0.002531545083026117,0.47052947052947053,0.47884271205825973,pos,NS,CD,IBD_seed
trout,simple_endoscopic_score_crohns_disease,0.0782533556891103,0.28471528471528473,0.38496714553052586,pos,NS,CD,IBD_seed
wheat,simple_endoscopic_score_crohns_disease,0.07060653623260363,0.30569430569430567,0.39303553589267876,pos,NS,CD,IBD_seed
worm,simple_endoscopic_score_crohns_disease,0.05833513061707675,0.2887112887112887,0.38582615541140886,pos,NS,CD,IBD_seed
yogurt_cow,simple_endoscopic_score_crohns_disease,0.008961555026918908,0.45454545454545453,0.4743083003952569,pos,NS,CD,IBD_seed
apple,symptoms,-0.08204519334056365,0.2017982017982018,0.32468090568649227,neg,NS,CD,IBD_seed
apple_cider,symptoms,-0.19651467352844945,0.03296703296703297,0.16036422593799643,neg,NS,CD,IBD_seed
avocado,symptoms,-0.060593107639004135,0.17782217782217782,0.3066633964837558,neg,NS,CD,IBD_seed
bean,symptoms,0.15843349744971835,0.07892107892107893,0.20442715179557283,pos,NS,CD,IBD_seed
beef,symptoms,0.1927075885259143,0.03396603396603397,0.16036422593799643,pos,NS,CD,IBD_seed
blueberry,symptoms,-0.046525043680577,0.3106893106893107,0.3954459637279021,neg,NS,CD,IBD_seed
butterfish,symptoms,0.23238381342391864,0.01098901098901099,0.14385614385614387,pos,NS,CD,IBD_seed
carrot,symptoms,0.05226510609324317,0.3006993006993007,0.3900963900963901,pos,NS,CD,IBD_seed
cheddar cheese,symptoms,0.12416679051920725,0.07892107892107893,0.20442715179557283,pos,NS,CD,IBD_seed
chicken,symptoms,0.22250936666673468,0.01898101898101898,0.15618667047238474,pos,NS,CD,IBD_seed
coffee,symptoms,0.11042412747971302,0.10789210789210789,0.24295704295704296,pos,NS,CD,IBD_seed
corn,symptoms,0.12065062264457974,0.1108891108891109,0.24295704295704296,pos,NS,CD,IBD_seed
corn husk,symptoms,-0.11814816927351812,0.03696303696303696,0.16318010347861092,neg,NS,CD,IBD_seed
cucumber,symptoms,0.025403655756500998,0.4305694305694306,0.46270147762685077,pos,NS,CD,IBD_seed
egg_chicken,symptoms,0.18306225124464692,0.027972027972027972,0.16036422593799643,pos,NS,CD,IBD_seed
grain_fermented,symptoms,-0.17253623283199881,0.03796203796203796,0.16318010347861092,neg,NS,CD,IBD_seed
grape,symptoms,0.020676633231753574,0.4405594405594406,0.468196010631435,pos,NS,CD,IBD_seed
grape_fermented,symptoms,-0.12062169010861772,0.13886113886113885,0.2720544761361088,neg,NS,CD,IBD_seed
grapefruit,symptoms,0.053288776942780954,0.22277722277722278,0.33947005375576805,pos,NS,CD,IBD_seed
herring,symptoms,0.3229189187979381,0.001998001998001998,0.11188811188811189,pos,NS,CD,IBD_seed
honey,symptoms,-0.0010303405837049666,0.4695304695304695,0.47884271205825973,neg,NS,CD,IBD_seed
lemon,symptoms,0.19021051909971876,0.03296703296703297,0.16036422593799643,pos,NS,CD,IBD_seed
lentil,symptoms,0.1322301818134124,0.03796203796203796,0.16318010347861092,pos,NS,CD,IBD_seed
lettuce,symptoms,-0.01870723352141067,0.43656343656343655,0.4673987722314859,neg,NS,CD,IBD_seed
mackerel,symptoms,0.22237677995648347,0.015984015984015984,0.15344655344655345,pos,NS,CD,IBD_seed
mandarin,symptoms,0.09114177387306299,0.13286713286713286,0.26588583829963136,pos,NS,CD,IBD_seed
milk,symptoms,0.03566306307473785,0.3336663336663337,0.4071860343046784,pos,NS,CD,IBD_seed
milk_cow,symptoms,0.1255842921327815,0.07092907092907093,0.20442715179557283,pos,NS,CD,IBD_seed
mouse,symptoms,0.1355007099204946,0.1018981018981019,0.23859067761506786,pos,NS,CD,IBD_seed
oat,symptoms,0.3171799034127495,9.99000999000999e-4,0.11188811188811189,pos,NS,CD,IBD_seed
onion,symptoms,0.05198895635822051,0.3246753246753247,0.40131542277465027,pos,NS,CD,IBD_seed
orange,symptoms,0.09331927074257791,0.17482517482517482,0.30504435323712437,pos,NS,CD,IBD_seed
pear,symptoms,-0.029942926815452867,0.28771228771228774,0.38582615541140886,neg,NS,CD,IBD_seed
pepper,symptoms,0.10128018068241254,0.2007992007992008,0.32468090568649227,pos,NS,CD,IBD_seed
pig,symptoms,0.12527054657083475,0.0939060939060939,0.22726852978953818,pos,NS,CD,IBD_seed
quinoa,symptoms,0.23158716375191402,0.004995004995004995,0.11188811188811189,pos,NS,CD,IBD_seed
rice,symptoms,0.26216297587692,0.008991008991008992,0.12947052947052948,pos,NS,CD,IBD_seed
silversides,symptoms,0.16189053466766506,0.04595404595404595,0.17646353646353646,pos,NS,CD,IBD_seed
smelt,symptoms,0.22321741943789827,0.01898101898101898,0.15618667047238474,pos,NS,CD,IBD_seed
soda,symptoms,0.0921513411466166,0.13386613386613386,0.26588583829963136,pos,NS,CD,IBD_seed
squid,symptoms,0.2740455952149318,0.003996003996003996,0.11188811188811189,pos,NS,CD,IBD_seed
strawberry,symptoms,0.17941914998782926,0.03396603396603397,0.16036422593799643,pos,NS,CD,IBD_seed
tea,symptoms,0.04150325781315831,0.3866133866133866,0.4366457072339425,pos,NS,CD,IBD_seed
tomato,symptoms,0.015996952030682215,0.42857142857142855,0.46270147762685077,pos,NS,CD,IBD_seed
trout,symptoms,0.21630536574180115,0.016983016983016984,0.15618667047238474,pos,NS,CD,IBD_seed
wheat,symptoms,0.19576962783024834,0.03396603396603397,0.16036422593799643,pos,NS,CD,IBD_seed
worm,symptoms,0.1595622468424679,0.03496503496503497,0.16241822693435598,pos,NS,CD,IBD_seed
yogurt_cow,symptoms,0.03259080860605576,0.3826173826173826,0.43554864108223795,pos,NS,CD,IBD_seed
apple,endoscopic_activity,-0.05817075210763106,0.24375624375624375,0.3581724398050929,neg,NS,CD,IBD_seed
apple_cider,endoscopic_activity,-0.16665426100862635,0.05094905094905095,0.17731106103199126,neg,NS,CD,IBD_seed
avocado,endoscopic_activity,-0.05256487871138834,0.13386613386613386,0.26588583829963136,neg,NS,CD,IBD_seed
bean,endoscopic_activity,0.16826044173116037,0.07492507492507493,0.20442715179557283,pos,NS,CD,IBD_seed
beef,endoscopic_activity,0.20046204214298322,0.04195804195804196,0.16783216783216784,pos,NS,CD,IBD_seed
blueberry,endoscopic_activity,-0.02555865444252045,0.38961038961038963,0.4383116883116883,neg,NS,CD,IBD_seed
butterfish,endoscopic_activity,0.22351145213998605,0.014985014985014986,0.15344655344655345,pos,NS,CD,IBD_seed
carrot,endoscopic_activity,0.06910667073841364,0.26373626373626374,0.37602001958437603,pos,NS,CD,IBD_seed
cheddar cheese,endoscopic_activity,0.12160405788353024,0.053946053946053944,0.17858004064900615,pos,NS,CD,IBD_seed
chicken,endoscopic_activity,0.21784034850450504,0.01898101898101898,0.15618667047238474,pos,NS,CD,IBD_seed
coffee,endoscopic_activity,0.11063540374941898,0.07692307692307693,0.20442715179557283,pos,NS,CD,IBD_seed
corn,endoscopic_activity,0.1328822958091297,0.1108891108891109,0.24295704295704296,pos,NS,CD,IBD_seed
corn husk,endoscopic_activity,-0.10182421916408718,0.03396603396603397,0.16036422593799643,neg,NS,CD,IBD_seed
cucumber,endoscopic_activity,0.041090225309365874,0.36163836163836166,0.42510958429325785,pos,NS,CD,IBD_seed
egg_chicken,endoscopic_activity,0.188557890659962,0.03396603396603397,0.16036422593799643,pos,NS,CD,IBD_seed
grain_fermented,endoscopic_activity,-0.1407037866234309,0.058941058941058944,0.18861138861138863,neg,NS,CD,IBD_seed
grape,endoscopic_activity,0.036246468760000566,0.37962037962037964,0.43554864108223795,pos,NS,CD,IBD_seed
grape_fermented,endoscopic_activity,-0.09298253721531088,0.1798201798201798,0.3082631654060225,neg,NS,CD,IBD_seed
grapefruit,endoscopic_activity,0.0471060937154584,0.16883116883116883,0.30504435323712437,pos,NS,CD,IBD_seed
herring,endoscopic_activity,0.31033282909140547,0.002997002997002997,0.11188811188811189,pos,NS,CD,IBD_seed
honey,endoscopic_activity,-0.001504978738226661,0.4915084915084915,0.49595160084670575,neg,NS,CD,IBD_seed
lemon,endoscopic_activity,0.18531285165762804,0.022977022977022976,0.16036422593799643,pos,NS,CD,IBD_seed
lentil,endoscopic_activity,0.13027357796447303,0.026973026973026972,0.16036422593799643,pos,NS,CD,IBD_seed
lettuce,endoscopic_activity,-1.339007762346106e-4,0.4925074925074925,0.49595160084670575,neg,NS,CD,IBD_seed
mackerel,endoscopic_activity,0.22570619646314463,0.02197802197802198,0.16036422593799643,pos,NS,CD,IBD_seed
mandarin,endoscopic_activity,0.0885580575720335,0.08091908091908091,0.20442715179557283,pos,NS,CD,IBD_seed
milk,endoscopic_activity,0.05145055686780009,0.2997002997002997,0.3900963900963901,pos,NS,CD,IBD_seed
milk_cow,endoscopic_activity,0.1354284504989412,0.07592407592407592,0.20442715179557283,pos,NS,CD,IBD_seed
mouse,endoscopic_activity,0.14818388462080778,0.0959040959040959,0.22826760016842662,pos,NS,CD,IBD_seed
oat,endoscopic_activity,0.3049062187011205,0.002997002997002997,0.11188811188811189,pos,NS,CD,IBD_seed
onion,endoscopic_activity,0.06836983809967632,0.2777222777222777,0.38179829649023966,pos,NS,CD,IBD_seed
orange,endoscopic_activity,0.10311018794278436,0.13586413586413587,0.2680059666361036,pos,NS,CD,IBD_seed
pear,endoscopic_activity,-0.02789428275163478,0.23576423576423577,0.35330472636172117,neg,NS,CD,IBD_seed
pepper,endoscopic_activity,0.11703413844167475,0.17382617382617382,0.30504435323712437,pos,NS,CD,IBD_seed
pig,endoscopic_activity,0.13571662475312787,0.08891108891108891,0.21700333564740346,pos,NS,CD,IBD_seed
quinoa,endoscopic_activity,0.22631499163199917,0.006993006993006993,0.11188811188811189,pos,NS,CD,IBD_seed
rice,endoscopic_activity,0.2584643614934348,0.006993006993006993,0.11188811188811189,pos,NS,CD,IBD_seed
silversides,endoscopic_activity,0.1567363635146128,0.03396603396603397,0.16036422593799643,pos,NS,CD,IBD_seed
smelt,endoscopic_activity,0.21529468702153753,0.022977022977022976,0.16036422593799643,pos,NS,CD,IBD_seed
soda,endoscopic_activity,0.08956001000366434,0.08691308691308691,0.21578421578421578,pos,NS,CD,IBD_seed
squid,endoscopic_activity,0.2644704320102905,0.004995004995004995,0.11188811188811189,pos,NS,CD,IBD_seed
strawberry,endoscopic_activity,0.177372801571075,0.024975024975024976,0.16036422593799643,pos,NS,CD,IBD_seed
tea,endoscopic_activity,0.047831106076214845,0.3226773226773227,0.40131542277465027,pos,NS,CD,IBD_seed
tomato,endoscopic_activity,0.0373144984386011,0.36863136863136864,0.42808804099126685,pos,NS,CD,IBD_seed
trout,endoscopic_activity,0.22137742298207413,0.025974025974025976,0.16036422593799643,pos,NS,CD,IBD_seed
wheat,endoscopic_activity,0.2017595584547722,0.03896103896103896,0.1650114591291062,pos,NS,CD,IBD_seed
worm,endoscopic_activity,0.15938068748659123,0.027972027972027972,0.16036422593799643,pos,NS,CD,IBD_seed
yogurt_cow,endoscopic_activity,0.051552012289777543,0.32367632367632365,0.40131542277465027,pos,NS,CD,IBD_seed
apple,endoscopic_disease_activity,-0.038102018192493106,0.3226773226773227,0.40131542277465027,neg,NS,CD,IBD_seed
apple_cider,endoscopic_disease_activity,-0.12767140039531863,0.07992007992007992,0.20442715179557283,neg,NS,CD,IBD_seed
avocado,endoscopic_disease_activity,-0.04093695998674229,0.17182817182817184,0.30504435323712437,neg,NS,CD,IBD_seed
bean,endoscopic_disease_activity,0.14810466820431367,0.11388611388611389,0.24295704295704296,pos,NS,CD,IBD_seed
beef,endoscopic_disease_activity,0.17454989043802224,0.07892107892107893,0.20442715179557283,pos,NS,CD,IBD_seed
blueberry,endoscopic_disease_activity,-0.011708365583247185,0.4385614385614386,0.4677988677988678,neg,NS,CD,IBD_seed
butterfish,endoscopic_disease_activity,0.18620458308421006,0.029970029970029972,0.16036422593799643,pos,NS,CD,IBD_seed
carrot,endoscopic_disease_activity,0.06697980696415146,0.27972027972027974,0.38179829649023966,pos,NS,CD,IBD_seed
cheddar cheese,endoscopic_disease_activity,0.10239455001858307,0.07992007992007992,0.20442715179557283,pos,NS,CD,IBD_seed
chicken,endoscopic_disease_activity,0.18339107226469545,0.03696303696303696,0.16318010347861092,pos,NS,CD,IBD_seed
coffee,endoscopic_disease_activity,0.09438009373412173,0.11988011988011989,0.24838470881636351,pos,NS,CD,IBD_seed
corn,endoscopic_disease_activity,0.11911213096111417,0.14285714285714285,0.277992277992278,pos,NS,CD,IBD_seed
corn husk,endoscopic_disease_activity,-0.07892859148282404,0.05194805194805195,0.17731106103199126,neg,NS,CD,IBD_seed
cucumber,endoscopic_disease_activity,0.04255060678415845,0.35064935064935066,0.41730170655790494,pos,NS,CD,IBD_seed
egg_chicken,endoscopic_disease_activity,0.1633206355260625,0.07192807192807193,0.20442715179557283,pos,NS,CD,IBD_seed
grain_fermented,endoscopic_disease_activity,-0.10461024995357808,0.11288711288711288,0.24295704295704296,neg,NS,CD,IBD_seed
grape,endoscopic_disease_activity,0.03836689611093229,0.3646353646353646,0.42516188265176114,pos,NS,CD,IBD_seed
grape_fermented,endoscopic_disease_activity,-0.06595863503847543,0.24075924075924077,0.35705832628909556,neg,NS,CD,IBD_seed
grapefruit,endoscopic_disease_activity,0.037171766388419764,0.1968031968031968,0.32468090568649227,pos,NS,CD,IBD_seed
herring,endoscopic_disease_activity,0.2584059670937329,0.008991008991008992,0.12947052947052948,pos,NS,CD,IBD_seed
honey,endoscopic_disease_activity,-0.001510477556512825,0.4565434565434565,0.4746733410993338,neg,NS,CD,IBD_seed
lemon,endoscopic_disease_activity,0.15556274060440617,0.04195804195804196,0.16783216783216784,pos,NS,CD,IBD_seed
lentil,endoscopic_disease_activity,0.11007349712661957,0.08091908091908091,0.20442715179557283,pos,NS,CD,IBD_seed
lettuce,endoscopic_disease_activity,0.008807937559624446,0.46653346653346656,0.47884271205825973,pos,NS,CD,IBD_seed
mackerel,endoscopic_disease_activity,0.1939361955459139,0.04995004995004995,0.17731106103199126,pos,NS,CD,IBD_seed
mandarin,endoscopic_disease_activity,0.07422412860900926,0.11388611388611389,0.24295704295704296,pos,NS,CD,IBD_seed
milk,endoscopic_disease_activity,0.05142770444169088,0.2907092907092907,0.38582615541140886,pos,NS,CD,IBD_seed
milk_cow,endoscopic_disease_activity,0.12013496486892838,0.1088911088911089,0.24295704295704296,pos,NS,CD,IBD_seed
mouse,endoscopic_disease_activity,0.13236835599901056,0.13386613386613386,0.26588583829963136,pos,NS,CD,IBD_seed
oat,endoscopic_disease_activity,0.25393171894573846,0.004995004995004995,0.11188811188811189,pos,NS,CD,IBD_seed
onion,endoscopic_disease_activity,0.06613061323887041,0.2837162837162837,0.38496714553052586,pos,NS,CD,IBD_seed
orange,endoscopic_disease_activity,0.09256919394007357,0.17582417582417584,0.30504435323712437,pos,NS,CD,IBD_seed
pear,endoscopic_disease_activity,-0.0227861715705149,0.2597402597402597,0.3721651482845512,neg,NS,CD,IBD_seed
pepper,endoscopic_disease_activity,0.10729902557932465,0.2017982017982018,0.32468090568649227,pos,NS,CD,IBD_seed
pig,endoscopic_disease_activity,0.12066967748801105,0.11988011988011989,0.24838470881636351,pos,NS,CD,IBD_seed
quinoa,endoscopic_disease_activity,0.19032305264156651,0.030969030969030968,0.16036422593799643,pos,NS,CD,IBD_seed
rice,endoscopic_disease_activity,0.2184752126956778,0.023976023976023976,0.16036422593799643,pos,NS,CD,IBD_seed
silversides,endoscopic_disease_activity,0.13108790362107528,0.06293706293706294,0.19079867500920136,pos,NS,CD,IBD_seed
smelt,endoscopic_disease_activity,0.17965879054728426,0.03596403596403597,0.16318010347861092,pos,NS,CD,IBD_seed
soda,endoscopic_disease_activity,0.07507429027647436,0.11188811188811189,0.24295704295704296,pos,NS,CD,IBD_seed
squid,endoscopic_disease_activity,0.22077041237055714,0.014985014985014986,0.15344655344655345,pos,NS,CD,IBD_seed
strawberry,endoscopic_disease_activity,0.15016626422560972,0.055944055944055944,0.18103245069537205,pos,NS,CD,IBD_seed
tea,endoscopic_disease_activity,0.0437992537199624,0.3116883116883117,0.3954459637279021,pos,NS,CD,IBD_seed
tomato,endoscopic_disease_activity,0.04203804242055084,0.37462537462537465,0.43156843156843155,pos,NS,CD,IBD_seed
trout,endoscopic_disease_activity,0.19108451554474404,0.052947052947052944,0.17731106103199126,pos,NS,CD,IBD_seed
wheat,endoscopic_disease_activity,0.17480795545258104,0.07392607392607392,0.20442715179557283,pos,NS,CD,IBD_seed
worm,endoscopic_disease_activity,0.13572996519236138,0.06793206793206794,0.20169521200449037,pos,NS,CD,IBD_seed
yogurt_cow,endoscopic_disease_activity,0.05303871016995186,0.3306693306693307,0.40524581801177545,pos,NS,CD,IBD_seed
